iter	t-statistic	pvalue
4831	3.914944749828285	0.000103
4832	4.399990836950795	1.3e-05
4833	4.997655912503519	1e-06
4834	2.688934445625276	0.007404
4835	2.5142588286935363	0.012236
4836	2.996933142768019	0.00286
4837	2.1124461733366244	0.035136
4838	2.2956166445274633	0.022104
4839	3.8581204294822338	0.000129
4840	3.571814696614306	0.000388
4841	4.045346157472726	6e-05
4842	4.894621357013234	1e-06
4843	3.62416252631355	0.000319
4844	5.236265783212125	0.0
4845	4.053393546086062	5.8e-05
4846	2.2005858185865286	0.028215
4847	4.845996820821736	2e-06
4848	3.6029333183982817	0.000346
4849	3.1341334328656862	0.001823
4850	4.220316838990245	2.9e-05
4851	1.8306786831344466	0.067734
4852	3.0039978277256925	0.002796
4853	3.6519250433507646	0.000287
4854	5.143023561673541	0.0
4855	4.113416262273041	4.5e-05
4856	3.768406919304118	0.000184
4857	3.9938650282721517	7.5e-05
4858	5.357460153616642	0.0
4859	3.9563429729939035	8.7e-05
4860	4.317550061858745	1.9e-05
4861	3.3105168656208166	0.000997
4862	4.297509603869263	2.1e-05
4863	2.9297539565301483	0.003545
4864	0.7432020836263273	0.457703
4865	2.9452193239030287	0.003375
4866	2.3755118964200146	0.017895
4867	3.6028834066409523	0.000346
4868	4.084305457283234	5.1e-05
4869	2.4468024041731025	0.014751
4870	4.259079977165104	2.4e-05
4871	2.485208943768156	0.013268
4872	3.5109146220418563	0.000486
4873	3.115826915883467	0.001938
4874	3.148169695604653	0.00174
4875	3.472450672269902	0.00056
4876	4.014124752420841	6.9e-05
4877	4.1866656223824945	3.3e-05
4878	4.41045801869913	1.3e-05
4879	3.7318867049415334	0.000212
4880	3.5143607288893377	0.00048
4881	1.6211657724864155	0.105603
4882	5.492962249499877	0.0
4883	2.9923704341595916	0.002903
4884	2.9215807768360107	0.003638
4885	2.055540405032941	0.040337
4886	0.8917886716820738	0.372928
4887	4.7620889379606455	3e-06
4888	4.578145592354324	6e-06
4889	2.151231309930443	0.031929
4890	2.189713648693129	0.028999
4891	4.162226460002361	3.7e-05
4892	1.6161066593886941	0.106692
4893	3.177032993240758	0.001578
4894	5.221464276046087	0.0
4895	3.9035971034450743	0.000108
4896	2.5111926186823377	0.012342
4897	4.140584495016248	4.1e-05
4898	2.2815436085215595	0.022929
4899	4.897907103951198	1e-06
4900	4.168157957806488	3.6e-05
4901	3.8475199401885156	0.000135
4902	2.9207168878605887	0.003648
4903	1.6540249572198633	0.09874
4904	3.6796010737836418	0.000259
4905	3.88256589146949	0.000117
4906	4.479037011642936	9e-06
4907	3.1289347606920495	0.001855
4908	1.0070086779949703	0.31441
4909	4.296944837892992	2.1e-05
4910	2.407725301252658	0.016408
4911	5.442026948113813	0.0
4912	1.1479296915587616	0.251538
4913	4.88355512226822	1e-06
4914	2.1879941855859264	0.029125
4915	5.599773963848568	0.0
4916	2.2335232918914145	0.025949
4917	2.3451939734301948	0.019401
4918	3.669155892321577	0.000269
4919	3.8455571586066783	0.000136
4920	3.36324742963866	0.000828
4921	4.295276656464325	2.1e-05
4922	2.0173309587381967	0.044186
4923	3.8390738096760715	0.000139
4924	2.975914278545069	0.00306
4925	4.685694520587378	4e-06
4926	2.133073171059925	0.033397
4927	3.9514230336625062	8.9e-05
4928	4.4829961067162705	9e-06
4929	2.5646258687625534	0.010615
4930	5.85718840945891	0.0
4931	4.054419711966655	5.8e-05
4932	3.6587812635697374	0.00028
4933	1.8834055780561507	0.060216
4934	4.362366529896988	1.6e-05
4935	2.9568807948386606	0.003252
4936	3.273417341403536	0.001135
4937	2.6966958881998337	0.007236
4938	4.271981646350184	2.3e-05
4939	4.393020192661523	1.4e-05
4940	2.809679693850426	0.00515
4941	2.374513978409186	0.017943
4942	2.134378910180197	0.03329
4943	2.944682544880181	0.003381
4944	1.6063282715404619	0.108823
4945	2.7026942602975987	0.007108
4946	5.008776487709132	1e-06
4947	2.653364438215036	0.008219
4948	3.2931296067259725	0.00106
4949	3.9198512750068852	0.000101
4950	4.044790078137759	6.1e-05
4951	3.385586090656205	0.000765
4952	2.0170259667563326	0.044218
4953	2.321716439866499	0.020643
4954	2.2250904408298267	0.026514
4955	2.0172981099158194	0.04419
4956	2.435176407594314	0.015228
4957	2.594773744778519	0.009739
4958	1.824501494855591	0.068664
4959	3.3981976803641194	0.000732
4960	3.533537799903754	0.000447
4961	2.3513585697792223	0.019086
4962	3.9954575942022816	7.4e-05
4963	4.418527950777902	1.2e-05
4964	4.655976354045077	4e-06
4965	3.5144375495431874	0.00048
4966	2.1714164335170065	0.030362
4967	3.9588839261924935	8.6e-05
4968	2.4937143912971944	0.012958
4969	2.428335130346343	0.015514
4970	3.7968451293702508	0.000164
4971	4.471668442176407	1e-05
4972	4.3954183132035025	1.3e-05
4973	2.3583697821500875	0.018733
4974	3.3448334242107824	0.000884
4975	3.7688348631322413	0.000183
4976	1.5285635643257482	0.126995
4977	4.815688958000596	2e-06
4978	1.587558187909718	0.113008
4979	4.39923144691881	1.3e-05
4980	4.896161504767213	1e-06
4981	2.0570000406657964	0.040196
4982	2.2264463683337246	0.026422
4983	1.7203402079466676	0.08598
4984	3.6165623713461597	0.000328
4985	3.4533833886678917	0.0006
4986	4.538031259676322	7e-06
4987	3.9282422010321407	9.7e-05
4988	3.5573794675105073	0.00041
4989	4.805907323239811	2e-06
4990	4.650323204842252	4e-06
4991	1.3548086759526417	0.176081
4992	2.2836638668950204	0.022803
4993	2.446713392244674	0.014754
4994	4.216125125485916	2.9e-05
4995	3.0814199423139614	0.002172
4996	2.887941268176283	0.004043
4997	3.9401475176381666	9.3e-05
4998	1.924573328314957	0.054841
4999	2.703079620383003	0.0071
5000	3.1221345783175183	0.001898
5001	3.531013762753268	0.000452
5002	3.391814841765654	0.000748
5003	2.9288959658063503	0.003554
5004	3.4057882079010207	0.000712
5005	5.313608233073881	0.0
5006	5.08152205038288	1e-06
5007	4.192615961371888	3.3e-05
5008	3.852501683972281	0.000132
5009	1.5602577352095919	0.119322
5010	1.7152045217205238	0.086918
5011	3.7372935969250136	0.000207
5012	3.1215191715638917	0.001902
5013	4.682237542832172	4e-06
5014	4.739834837021908	3e-06
5015	2.752948379133147	0.006118
5016	4.130122739393115	4.2e-05
5017	2.3865039861634267	0.017374
5018	4.273125597245693	2.3e-05
5019	3.185408133564216	0.001534
5020	4.283105025703314	2.2e-05
5021	3.3819775270514283	0.000775
5022	2.6692549657897264	0.007845
5023	2.996641357384598	0.002863
5024	1.5569834990077918	0.120097
5025	4.5012967448177355	8e-06
5026	5.26930664810131	0.0
5027	3.4683847119869804	0.000568
5028	3.4283497191437817	0.000657
5029	1.7566449131059516	0.079581
5030	3.3431784160943585	0.000889
5031	3.4184559171450184	0.00068
5032	3.826098282899053	0.000146
5033	3.0018963487238137	0.002815
5034	1.7814752492890893	0.075432
5035	3.68985278196544	0.000249
5036	3.5400232374013867	0.000437
5037	4.716828033719668	3e-06
5038	4.8652264155437015	2e-06
5039	1.7621929828140208	0.078638
5040	4.124023975093073	4.3e-05
5041	3.6400434796387393	0.000301
5042	3.108191213043476	0.001988
5043	3.0893436783611077	0.002116
5044	3.6755991252079143	0.000263
5045	2.610561767490592	0.009306
5046	4.926596761501158	1e-06
5047	3.481839309201784	0.000541
5048	3.242409437478773	0.001263
5049	3.1351452513371956	0.001817
5050	3.1933052024853676	0.001494
5051	2.90325562531809	0.003854
5052	3.092142076833763	0.002096
5053	3.969299308154028	8.2e-05
5054	3.251762544686161	0.001223
5055	4.771052942413491	2e-06
5056	3.0392206885154276	0.002494
5057	2.9015055518081305	0.003875
5058	2.5209698904633258	0.012008
5059	1.7111620170537771	0.087662
5060	1.5103334201481984	0.13158
5061	3.753279887463701	0.000195
5062	2.685569392207528	0.007477
5063	2.7938922222105305	0.005404
5064	5.020303214079435	1e-06
5065	1.8070109511990362	0.071352
5066	2.0249413908238325	0.043396
5067	3.1781330272082124	0.001573
5068	1.7569381824459422	0.079531
5069	4.212585722358029	3e-05
5070	4.100139871479676	4.8e-05
5071	3.3635334553431404	0.000828
5072	3.3514859255292193	0.000864
5073	4.007627970566318	7.1e-05
5074	4.250009464687605	2.5e-05
5075	4.479918717582017	9e-06
5076	2.974764782980462	0.003072
5077	4.216832467686113	2.9e-05
5078	2.136762137866852	0.033094
5079	2.7867972740682223	0.005522
5080	4.438640831295626	1.1e-05
5081	4.36144357138838	1.6e-05
5082	3.0412947123031597	0.002477
5083	3.762127135540355	0.000188
5084	2.3845375060508553	0.017467
5085	3.055854784700502	0.002362
5086	3.71823612012054	0.000223
5087	2.6979682111861965	0.007208
5088	4.00290098190266	7.2e-05
5089	2.7881016836657033	0.005501
5090	4.233202916502575	2.7e-05
5091	2.2791592373171063	0.023072
5092	4.766894661110898	2e-06
5093	4.77000435378181	2e-06
5094	3.6874266785425407	0.000251
5095	3.6810684912711515	0.000257
5096	3.9270154267112254	9.8e-05
5097	3.1030807294333345	0.002022
5098	1.375464383403888	0.169594
5099	4.742358000440272	3e-06
5100	3.133469085098183	0.001827
5101	3.09752237546085	0.002059
5102	4.235305957606938	2.7e-05
5103	3.509589979764598	0.000489
5104	3.3774374697335805	0.000788
5105	2.322353416198883	0.020608
5106	3.2480638681403198	0.001239
5107	3.9214764689577413	0.0001
5108	4.69225948881111	3e-06
5109	1.9666579890300437	0.049767
5110	3.8123315304300633	0.000155
5111	2.478329536430091	0.013524
5112	2.4302058706793046	0.015436
5113	5.457698839171721	0.0
5114	4.634831961801656	5e-06
5115	4.878322866222793	1e-06
5116	3.2491346851638623	0.001234
5117	3.978316573064365	7.9e-05
5118	3.4380506342436594	0.000634
5119	4.883426791693801	1e-06
5120	4.73381173153357	3e-06
5121	3.974636142169091	8.1e-05
5122	4.869323527650499	1e-06
5123	3.7830361223898405	0.000173
5124	3.0834741590213732	0.002157
5125	2.930185482446168	0.00354
5126	3.3292768570718216	0.000934
5127	1.5106768962076107	0.131493
5128	3.5157044967753506	0.000478
5129	4.0859918169006235	5.1e-05
5130	3.3822412717408663	0.000774
5131	3.0750266418092367	0.002218
5132	2.475777952237629	0.01362
5133	0.9277709808895598	0.353967
5134	2.34695622877648	0.019311
5135	1.7022901901014316	0.089313
5136	3.426592947243987	0.000661
5137	2.2686734990014177	0.023707
5138	3.5772501148542704	0.00038
5139	4.834921011251173	2e-06
5140	4.012342355303925	6.9e-05
5141	4.055105954556867	5.8e-05
5142	3.3496600766824702	0.000869
5143	2.140287567309413	0.032807
5144	2.5276382672118944	0.011785
5145	2.071298741894355	0.038835
5146	1.2636858936168565	0.206922
5147	2.3887697347241046	0.017269
5148	3.6026846814292246	0.000346
5149	4.511374196709331	8e-06
5150	4.252213171698777	2.5e-05
5151	4.163498618888676	3.7e-05
5152	5.05797807246991	1e-06
5153	3.433311470409119	0.000645
5154	2.206142835362397	0.027821
5155	3.3726073994396497	0.000801
5156	5.379338517191595	0.0
5157	3.1975395578796215	0.001472
5158	4.391324136356933	1.4e-05
5159	1.838048110334079	0.066639
5160	1.765711460407781	0.078045
5161	4.7370716132417785	3e-06
5162	2.222752040540217	0.026672
5163	1.7174590933073517	0.086505
5164	2.041016443467787	0.041765
5165	1.7145846742171522	0.087031
5166	3.857363369594219	0.000129
5167	5.258199486565533	0.0
5168	3.9971027368573044	7.4e-05
5169	2.4204998964037445	0.015849
5170	1.7879899998133681	0.074374
5171	5.172521749147697	0.0
5172	2.3076771759211643	0.021418
5173	3.6577546330815904	0.000281
5174	3.899960756718009	0.000109
5175	3.3057193423014426	0.001014
5176	3.765118576056099	0.000186
5177	3.495749822133124	0.000514
5178	3.532821454515827	0.000449
5179	3.930788481862531	9.6e-05
5180	1.1067034986567037	0.268946
5181	3.4984810298067663	0.000509
5182	1.9298440093552665	0.054183
5183	3.3768402405633946	0.000789
5184	4.417927224025576	1.2e-05
5185	2.9181800858413363	0.003677
5186	4.233400468620501	2.7e-05
5187	3.4746272786192165	0.000555
5188	3.3189611885477546	0.000968
5189	3.2332395693407143	0.001303
5190	2.6845668462349	0.0075
5191	5.5687252801168405	0.0
5192	3.0853596726736976	0.002144
5193	5.030874466716225	1e-06
5194	3.0976510084126794	0.002059
5195	4.069296405406203	5.5e-05
5196	1.2116131234690042	0.226224
5197	3.095064106297915	0.002076
5198	4.916598337575163	1e-06
5199	2.6632372304685643	0.007985
5200	3.8419038609265908	0.000138
5201	3.752383969684541	0.000195
5202	4.605927161915764	5e-06
5203	1.2397270087161523	0.215649
5204	3.7151823323624584	0.000226
5205	3.8312819833556935	0.000143
5206	4.786079218880222	2e-06
5207	4.497566056731674	9e-06
5208	1.8951724924557753	0.058637
5209	2.9255721840772524	0.003592
5210	1.3949908179295787	0.163628
5211	4.652687164964657	4e-06
5212	3.60775292532574	0.000339
5213	4.002687693575254	7.2e-05
5214	3.9302964861355147	9.7e-05
5215	2.2827201953233134	0.022859
5216	3.74076794748546	0.000204
5217	4.646456067483171	4e-06
5218	4.819037332519137	2e-06
5219	4.238056855418006	2.7e-05
5220	4.226005154254949	2.8e-05
5221	4.338125945169185	1.7e-05
5222	4.830833914683124	2e-06
5223	4.200637845685131	3.1e-05
5224	2.548635895842505	0.011108
5225	3.8119569692389823	0.000155
5226	3.4017212317254293	0.000722
5227	3.9711735000510995	8.2e-05
5228	4.732553218268748	3e-06
5229	2.360004593160173	0.018652
5230	3.053391331795543	0.002381
5231	3.9552933447107774	8.7e-05
5232	2.0933310868082335	0.036815
5233	3.1463736941532194	0.00175
5234	4.174197361991039	3.5e-05
5235	2.674804956830541	0.007718
5236	2.076952149485958	0.038308
5237	2.8228336642483565	0.004947
5238	1.5451178579704068	0.12294
5239	3.6128165658508515	0.000333
5240	4.535935797063361	7e-06
5241	3.920056479787308	0.000101
5242	3.053985249119129	0.002377
5243	3.997549932616731	7.3e-05
5244	2.9473219512114532	0.003353
5245	4.439078294006115	1.1e-05
5246	4.263488600406587	2.4e-05
5247	3.985899315568775	7.7e-05
5248	4.013253702833891	6.9e-05
5249	3.0445514269009175	0.002451
5250	3.7721246984956696	0.000181
5251	3.4756718005489677	0.000553
5252	1.842373971950837	0.066003
5253	4.08363590864551	5.1e-05
5254	3.8502080243766126	0.000133
5255	4.016760815586773	6.8e-05
5256	4.262728096283051	2.4e-05
5257	1.9526548071650207	0.051409
5258	3.927848351144598	9.8e-05
5259	1.3905445839210493	0.164972
5260	4.033255430434066	6.3e-05
5261	4.150712356253322	3.9e-05
5262	1.571875780301076	0.116602
5263	4.363739988468238	1.5e-05
5264	2.260965921642575	0.024184
5265	2.0201404894187376	0.043893
5266	4.566901314789232	6e-06
5267	2.266744065774867	0.023825
5268	3.43635931868945	0.000638
5269	5.070152563079192	1e-06
5270	4.734682661624394	3e-06
5271	0.8993442728465051	0.368895
5272	4.564037218621394	6e-06
5273	3.5195828952582056	0.000471
5274	2.957022855050467	0.003251
5275	2.0582858450204187	0.040072
5276	4.062989050636114	5.6e-05
5277	5.142177769588775	0.0
5278	3.8326005583709146	0.000143
5279	2.83024833189865	0.004835
5280	4.430660788021702	1.2e-05
5281	2.5816468914643607	0.010112
5282	2.008770836619945	0.04509
5283	3.9394767128232675	9.3e-05
5284	3.95146141814416	8.9e-05
5285	1.442820021050542	0.149687
5286	4.651220274432251	4e-06
5287	3.05091419867184	0.002401
5288	4.862674882825899	2e-06
5289	3.240915286086678	0.00127
5290	3.5040611777029733	0.000499
5291	3.921242345376158	0.0001
5292	3.224947734398707	0.001341
5293	2.952578428564436	0.003297
5294	6.040735036618476	0.0
5295	2.500358181204317	0.012721
5296	4.149916204125881	3.9e-05
5297	3.7934205265255705	0.000166
5298	4.935215462433728	1e-06
5299	5.062436783225177	1e-06
5300	4.017456034263511	6.8e-05
5301	0.9785688203063776	0.328259
5302	3.430725532190887	0.000651
5303	4.073287823732464	5.4e-05
5304	2.2284580804610847	0.026287
5305	3.5234976680365686	0.000464
5306	1.7976646925241928	0.072824
5307	3.4542703635440413	0.000598
5308	1.26086508950788	0.207936
5309	2.6758480518859225	0.007695
5310	4.885404171577388	1e-06
5311	0.5443510448485711	0.586439
5312	3.0992698789869912	0.002048
5313	4.187235256603594	3.3e-05
5314	3.8205147197519707	0.00015
5315	3.6373872347241085	0.000304
5316	4.049412207950146	5.9e-05
5317	5.057508241109083	1e-06
5318	2.614507219197725	0.009201
5319	2.0779705722394874	0.038214
5320	4.23575853441621	2.7e-05
5321	4.041546418408452	6.1e-05
5322	5.363847583676798	0.0
5323	3.8711813713485292	0.000122
5324	3.6689928179202416	0.000269
5325	4.310700932406442	2e-05
5326	4.289718171083095	2.1e-05
5327	1.5625952725775032	0.118771
5328	3.2492164335429456	0.001234
5329	2.691233637706096	0.007353
5330	2.567424941703573	0.010531
5331	2.716204462988216	0.006829
5332	0.68982191606062	0.490621
5333	3.881509146703329	0.000117
5334	4.724588542616949	3e-06
5335	2.5069110682862084	0.01249
5336	4.82323681688058	2e-06
5337	4.336257838022922	1.7e-05
5338	3.295299491181101	0.001052
5339	3.04178552818564	0.002473
5340	1.2048154185715885	0.228836
5341	2.7601333480536656	0.005987
5342	3.341799278181118	0.000894
5343	3.7343372616991815	0.00021
5344	2.378654893322936	0.017745
5345	2.975458155898869	0.003065
5346	3.06845776571314	0.002267
5347	4.885222608436887	1e-06
5348	3.201430255184659	0.001453
5349	5.508044709026136	0.0
5350	3.8735810352339635	0.000121
5351	2.2679285085595593	0.023753
5352	2.650888578167569	0.008279
5353	5.09740780678838	0.0
5354	4.105638311283832	4.7e-05
5355	4.204452477994767	3.1e-05
5356	4.017924568161966	6.8e-05
5357	1.8914669272278484	0.059131
5358	5.28966945002709	0.0
5359	3.0643611381684424	0.002297
5360	1.9910840623065456	0.047007
5361	4.270459648677152	2.3e-05
5362	3.346108923442528	0.00088
5363	1.7871278888854767	0.074513
5364	2.9719869848337024	0.003099
5365	4.754546782213394	3e-06
5366	5.2725203170471655	0.0
5367	2.3808612474845727	0.01764
5368	3.479357471469762	0.000546
5369	3.5237591724084516	0.000464
5370	3.209088899636229	0.001416
5371	5.252483144253471	0.0
5372	3.573748842169623	0.000385
5373	4.460075856954416	1e-05
5374	4.1540724288563915	3.8e-05
5375	4.9974812308989955	1e-06
5376	4.100163974929569	4.8e-05
5377	5.554958041570004	0.0
5378	4.217572190737145	2.9e-05
5379	5.169090280338969	0.0
5380	4.753003470746985	3e-06
5381	4.335259363459707	1.8e-05
5382	4.391000214836219	1.4e-05
5383	2.7209726116133393	0.006732
5384	2.2554859847276223	0.024528
5385	1.9477477089719513	0.051996
5386	2.8296330171769855	0.004845
5387	2.9308832469729107	0.003532
5388	4.682696070913944	4e-06
5389	1.2994803595214885	0.194369
5390	2.196507721784115	0.028507
5391	2.0042922842929354	0.045569
5392	2.4163886022057097	0.016027
5393	1.7941407170453274	0.073385
5394	3.848899975895632	0.000134
5395	3.184195092755254	0.001541
5396	5.255781054925343	0.0
5397	3.672084716594233	0.000266
5398	5.470180269163094	0.0
5399	1.3533398436266624	0.176549
5400	3.5224055889821306	0.000466
5401	2.5837293597786437	0.010052
5402	5.728332392938997	0.0
5403	1.050511601660065	0.293982
5404	3.1040450925293555	0.002015
5405	3.7076650273613296	0.000232
5406	4.936472761832137	1e-06
5407	5.433531682057069	0.0
5408	3.6688333124023687	0.000269
5409	2.713304916409986	0.006888
5410	1.269334428421338	0.204903
5411	4.160646333582388	3.7e-05
5412	3.8971611751873807	0.00011
5413	3.219568697403327	0.001366
5414	3.3435190696602843	0.000888
5415	1.749341878835994	0.080836
5416	3.5006222122489445	0.000505
5417	1.3954238769143266	0.163498
5418	4.568836148969807	6e-06
5419	2.122798851731959	0.034254
5420	2.9323279788503482	0.003516
5421	5.2670701093520575	0.0
5422	1.807122630546732	0.071335
5423	2.3387514489302332	0.019735
5424	3.79663562344814	0.000164
5425	3.5500853483972925	0.000421
5426	4.339542615983814	1.7e-05
5427	2.8524415009596686	0.004515
5428	3.622121669482717	0.000322
5429	2.503981259675074	0.012593
5430	3.7346710043250986	0.000209
5431	3.0480252956277325	0.002423
5432	3.48784701395888	0.000529
5433	4.413953870717672	1.2e-05
5434	2.9579834858463228	0.003241
5435	2.1729918734230886	0.030242
5436	3.726769361216348	0.000216
5437	3.9885062143996013	7.6e-05
5438	4.984778099803199	1e-06
5439	2.97817829024247	0.003038
5440	4.59783015363725	5e-06
5441	3.2222943772877883	0.001353
5442	4.0481970186820115	6e-05
5443	4.29179743741793	2.1e-05
5444	2.7154745598446457	0.006843
5445	2.8781833150534997	0.004168
5446	4.09251718350126	5e-05
5447	2.967475896929553	0.003144
5448	4.744007767979256	3e-06
5449	2.994022082671955	0.002887
5450	3.6597643960621378	0.000279
5451	2.38389027527129	0.017497
5452	3.1356197793399048	0.001814
5453	1.5765224466324461	0.115528
5454	2.6249999812616593	0.008926
5455	2.4042776217022026	0.016561
5456	3.6336240156141657	0.000308
5457	4.277698989297038	2.3e-05
5458	1.0662401127194903	0.286822
5459	3.3087265090093982	0.001004
5460	1.323717266914986	0.186192
5461	2.929968822830659	0.003542
5462	1.8844341679326895	0.060077
5463	1.8390765663087012	0.066487
5464	1.9558787125060684	0.051027
5465	4.01747181901656	6.8e-05
5466	3.3611100881011917	0.000835
5467	4.517300595344211	8e-06
5468	3.8161867730271077	0.000152
5469	3.143568114555749	0.001767
5470	4.134968003787262	4.2e-05
5471	3.5723549026161896	0.000387
5472	3.206880452375214	0.001426
5473	4.366662866711518	1.5e-05
5474	1.8244797606024588	0.068667
5475	3.2435089090273945	0.001258
5476	2.4097527457184555	0.016318
5477	2.888056053012933	0.004042
5478	3.4903810738518817	0.000524
5479	4.41097321912499	1.3e-05
5480	2.8719293919578917	0.00425
5481	3.8676181838998454	0.000124
5482	3.1574080512422147	0.001686
5483	1.7195657561057844	0.086121
5484	3.889157190354117	0.000114
5485	3.033210039636215	0.002543
5486	2.386327975514002	0.017383
5487	2.953156934847656	0.003291
5488	3.4451878353608354	0.000618
5489	1.8087660383154682	0.071078
5490	3.5641350794970674	0.0004
5491	3.292794148739187	0.001061
5492	3.038359984439372	0.002501
5493	2.938980436446133	0.003443
5494	3.677322963304578	0.000261
5495	3.82879496746631	0.000145
5496	5.125350756757901	0.0
5497	2.612898919957532	0.009244
5498	2.3149063138279966	0.021016
5499	2.004381917391126	0.045559
5500	5.402822426495774	0.0
5501	3.706479143258614	0.000233
5502	3.035595466563239	0.002524
5503	2.681217876614961	0.007574
5504	4.083956708569673	5.1e-05
5505	3.8639374277017526	0.000126
5506	2.838457175330888	0.004715
5507	1.5430497844008428	0.123441
5508	3.2589474004193146	0.001193
5509	2.5435171414733726	0.01127
5510	2.6548964070112118	0.008182
5511	4.361606428766017	1.6e-05
5512	2.749758684169667	0.006176
5513	2.316640276895005	0.02092
5514	2.1684685076680963	0.030586
5515	3.9802742113231675	7.9e-05
5516	2.7567707784234745	0.006048
5517	4.165031125601324	3.7e-05
5518	4.749442008233802	3e-06
5519	4.0129640691943145	6.9e-05
5520	4.457251209106092	1e-05
5521	2.330074680559907	0.020193
5522	3.8112582580650725	0.000155
5523	2.481142316492751	0.013419
5524	2.7134267780440795	0.006885
5525	4.606049438445472	5e-06
5526	3.3994040116603403	0.000728
5527	3.752855579362165	0.000195
5528	3.5588708447244497	0.000407
5529	4.488419022713613	9e-06
5530	2.201737631825717	0.028133
5531	2.960256509800189	0.003217
5532	2.6318326418539915	0.008751
5533	4.297251519993362	2.1e-05
5534	4.210087302982724	3e-05
5535	4.195000686296836	3.2e-05
5536	1.90395512496658	0.057481
5537	4.117072336959739	4.5e-05
5538	4.914506900049999	1e-06
5539	4.7439565432103725	3e-06
5540	4.060600546848495	5.7e-05
5541	4.1954414876547315	3.2e-05
5542	2.5615523055325986	0.010708
5543	3.85432887708319	0.000131
5544	2.0961948977812765	0.036559
5545	4.08214734562182	5.2e-05
5546	4.8180512423575275	2e-06
5547	3.9936940596296617	7.5e-05
5548	1.5642567345635072	0.11838
5549	3.3338307203445856	0.000919
5550	2.6835618289673477	0.007522
5551	3.181046354070642	0.001557
5552	4.090200799806636	5e-05
5553	2.407691272288462	0.016409
5554	5.091236755177219	1e-06
5555	3.689481090017478	0.000249
5556	1.7066077794868175	0.088506
5557	4.409132015729061	1.3e-05
5558	3.7270933877093855	0.000215
5559	2.846534768867562	0.004599
5560	2.312968567360244	0.021123
5561	3.120324791504163	0.001909
5562	3.814301830874176	0.000153
5563	2.309099328146721	0.021338
5564	4.832678535559118	2e-06
5565	4.513164957598808	8e-06
5566	3.23708487877572	0.001286
5567	3.7501139879277554	0.000197
5568	4.3954827619014125	1.3e-05
5569	2.204352286398474	0.027947
5570	1.357509168018685	0.175222
5571	3.6997091867539593	0.000239
5572	4.3695937945992505	1.5e-05
5573	4.564733398349869	6e-06
5574	2.0460715958769704	0.041264
5575	1.7945248444384165	0.073324
5576	3.2612532848699156	0.001184
5577	3.5773214882510356	0.00038
5578	5.1289213766715624	0.0
5579	2.7534549225376637	0.006108
5580	2.871729928010101	0.004253
5581	3.0507701240411413	0.002402
5582	4.096580275674884	4.9e-05
5583	3.26676895892158	0.001161
5584	4.035867515630911	6.3e-05
5585	2.4266027523317923	0.015588
5586	4.881897627373463	1e-06
5587	2.8833661915735376	0.004101
5588	1.9288787794510176	0.054303
5589	3.5234333746358693	0.000464
5590	3.3070867968489157	0.001009
5591	3.3493081201071577	0.00087
5592	3.2963237411071526	0.001048
5593	3.9602195999795393	8.6e-05
5594	3.218139522349234	0.001373
5595	3.6015934932801104	0.000347
5596	1.1804989466238833	0.238354
5597	3.830412663084083	0.000144
5598	2.1526679961164827	0.031815
5599	5.593788352960662	0.0
5600	4.07087299520736	5.4e-05
5601	3.8949460354009013	0.000111
5602	3.7551646872073468	0.000193
5603	2.966447997994023	0.003154
5604	3.4357259579317194	0.000639
5605	2.4590680576426505	0.014262
5606	3.6972619365011647	0.000242
5607	5.000735976344701	1e-06
5608	4.239682247368996	2.7e-05
5609	2.899938499093824	0.003894
5610	4.520374737048886	8e-06
5611	3.7235846927518175	0.000218
5612	2.936392151272598	0.003471
5613	3.561362783081053	0.000404
5614	3.8329302816968456	0.000143
5615	3.330858356127969	0.000929
5616	1.2578521690121682	0.209023
5617	2.8297234880802895	0.004843
5618	1.6804757846392162	0.09348
5619	2.897892045534557	0.003919
5620	4.59909374539576	5e-06
5621	3.9512763819173564	8.9e-05
5622	4.660522015042615	4e-06
5623	2.5490072585048478	0.011096
5624	2.6754749754264306	0.007703
5625	3.6764484918838396	0.000262
5626	3.501325437119924	0.000504
5627	3.871128564069361	0.000122
5628	6.060577559121017	0.0
5629	4.021529619958876	6.7e-05
5630	3.3435849400072444	0.000888
5631	3.3787742175440236	0.000784
5632	3.473174186619816	0.000558
5633	1.4399545530949374	0.150496
5634	3.3756421491339323	0.000793
5635	2.5321269110837425	0.011637
5636	3.3856922431624508	0.000765
5637	2.4029035679572885	0.016623
5638	4.7823170933371735	2e-06
5639	3.698652653894973	0.00024
5640	2.853597731029052	0.004499
5641	2.9674292305827916	0.003145
5642	4.617005725860629	5e-06
5643	1.8346381472080582	0.067144
5644	4.093356202875554	4.9e-05
5645	2.0364042326965364	0.042228
5646	3.936130375658398	9.4e-05
5647	2.2885464476695674	0.022515
5648	1.7098415947331385	0.087906
5649	3.967299968480169	8.3e-05
5650	3.336868570677109	0.000909
5651	2.4323998723615814	0.015343
5652	4.060269378996318	5.7e-05
5653	1.804065450952978	0.071813
5654	2.5146582559001476	0.012223
5655	2.9754240318776595	0.003065
5656	1.5280769984983842	0.127116
5657	1.7211346391547417	0.085835
5658	4.628821490256125	5e-06
5659	4.843872673559283	2e-06
5660	3.2122684596178495	0.0014
5661	3.0646330506642583	0.002295
5662	4.863532771632306	2e-06
5663	1.7488665019575904	0.080918
5664	1.3779322070644686	0.168831
