iter,t-statistic,pvalue,pcutoff
7544,3.884049703,0.000116,no
7545,3.552167722,0.000418,no
7546,2.14640629,0.032314,no
7547,4.02286805,6.60E-05,no
7548,3.779997483,0.000175,no
7549,3.10435043,0.002013,no
7550,5.54358461,0,no
7551,2.226507881,0.026418,no
7552,2.279492561,0.023052,no
7553,2.962474736,0.003195,no
7554,3.186874088,0.001527,no
7555,4.737677274,3.00E-06,no
7556,3.54712736,0.000426,no
7557,3.625442556,0.000318,no
7558,1.44837767,0.148128,yes
7559,2.684935257,0.007491,no
7560,3.082052233,0.002167,no
7561,4.205292674,3.10E-05,no
7562,3.353009054,0.000859,no
7563,3.416679483,0.000685,no
7564,2.795826629,0.005373,no
7565,3.768780919,0.000183,no
7566,4.720682041,3.00E-06,no
7567,4.704108691,3.00E-06,no
7568,2.558727945,0.010794,no
7569,4.085029317,5.10E-05,no
7570,0.840084398,0.401256,yes
7571,1.571695743,0.116644,yes
7572,3.596701198,0.000354,no
7573,4.919924705,1.00E-06,no
7574,1.928616282,0.054335,yes
7575,3.413565354,0.000692,no
7576,1.65771687,0.097992,yes
7577,4.317904811,1.90E-05,no
7578,4.306267119,2.00E-05,no
7579,2.306414198,0.021489,no
7580,3.966447611,8.30E-05,no
7581,4.096927336,4.90E-05,no
7582,3.15227153,0.001716,no
7583,2.741006612,0.006341,no
7584,4.772311998,2.00E-06,no
7585,3.843485017,0.000137,no
7586,3.122758459,0.001894,no
7587,2.02720375,0.043163,no
7588,2.349660753,0.019172,no
7589,3.645277683,0.000295,no
7590,4.527421245,7.00E-06,no
7591,3.995279097,7.40E-05,no
7592,2.981182223,0.003009,no
7593,2.376983525,0.017824,no
7594,3.926529785,9.80E-05,no
7595,4.949950364,1.00E-06,no
7596,2.658777275,0.00809,no
7597,4.200072252,3.20E-05,no
7598,4.080384774,5.20E-05,no
7599,3.923593537,9.90E-05,no
7600,4.017697355,6.80E-05,no
7601,1.405191037,0.160576,yes
7602,5.142402233,0,no
7603,4.290541357,2.10E-05,no
7604,2.325096715,0.02046,no
7605,4.760929403,3.00E-06,no
7606,3.626235629,0.000317,no
7607,3.929319954,9.70E-05,no
7608,3.740091306,0.000205,no
7609,3.46381249,0.000578,no
7610,3.367485288,0.000816,no
7611,4.044710327,6.10E-05,no
7612,3.307800899,0.001007,no
7613,3.297704431,0.001043,no
7614,1.348949891,0.177954,yes
7615,4.89197595,1.00E-06,no
7616,5.106389374,0,no
7617,1.883425047,0.060214,yes
7618,2.714874283,0.006856,no
7619,0.664660172,0.506569,yes
7620,3.558344185,0.000408,no
7621,4.006546566,7.10E-05,no
7622,3.97899659,7.90E-05,no
7623,4.193374192,3.20E-05,no
7624,3.867442458,0.000124,no
7625,4.826863781,2.00E-06,no
7626,2.31239915,0.021155,no
7627,3.09100375,0.002104,no
7628,4.590591606,6.00E-06,no
7629,5.598824875,0,no
7630,5.388418904,0,no
7631,4.249797905,2.50E-05,no
7632,4.202281181,3.10E-05,no
7633,1.414508622,0.157825,yes
7634,4.288628371,2.20E-05,no
7635,4.770947846,2.00E-06,no
7636,2.399825387,0.016762,no
7637,2.914830208,0.003716,no
7638,3.003483003,0.002801,no
7639,3.267850112,0.001157,no
7640,3.052830628,0.002386,no
7641,3.51182496,0.000485,no
7642,1.258351468,0.208843,yes
7643,2.583249395,0.010066,no
7644,1.622854031,0.105241,yes
7645,3.407504498,0.000708,no
7646,3.519856795,0.000471,no
7647,3.425787027,0.000663,no
7648,3.506029329,0.000495,no
7649,2.21413017,0.027263,no
7650,4.637726001,4.00E-06,no
7651,4.019381775,6.70E-05,no
7652,1.809623773,0.070945,yes
7653,2.786165941,0.005533,no
7654,3.168658149,0.001624,no
7655,2.337184286,0.019817,no
7656,3.932160078,9.60E-05,no
7657,3.861270232,0.000127,no
7658,3.815891097,0.000152,no
7659,3.243063353,0.00126,no
7660,1.26804217,0.205364,yes
7661,3.662745372,0.000276,no
7662,1.830278331,0.067794,yes
7663,4.762623856,2.00E-06,no
7664,4.433440256,1.10E-05,no
7665,1.608048377,0.108446,yes
7666,4.556592785,7.00E-06,no
7667,2.197304201,0.028449,no
7668,2.555007922,0.010909,no
7669,3.29119191,0.001067,no
7670,3.803472186,0.00016,no
7671,3.729141106,0.000214,no
7672,3.642471196,0.000298,no
7673,2.188421174,0.029094,no
7674,4.78676271,2.00E-06,no
7675,3.777163433,0.000177,no
7676,4.440827086,1.10E-05,no
7677,3.683697685,0.000255,no
7678,1.607690422,0.108524,yes
7679,4.316406088,1.90E-05,no
7680,2.785673538,0.005541,no
7681,4.230336326,2.80E-05,no
7682,4.1629853,3.70E-05,no
7683,1.811164031,0.070706,yes
7684,4.491383093,9.00E-06,no
7685,2.64936906,0.008315,no
7686,3.336962561,0.000909,no
7687,3.590002961,0.000363,no
7688,3.918580901,0.000101,no
7689,4.612425098,5.00E-06,no
7690,4.253786018,2.50E-05,no
7691,1.850492006,0.064823,yes
7692,2.169605055,0.0305,no
7693,4.825219407,2.00E-06,no
7694,4.407330749,1.30E-05,no
7695,4.665254224,4.00E-06,no
7696,3.766812521,0.000185,no
7697,2.096225675,0.036556,no
7698,3.670254868,0.000268,no
7699,1.274340702,0.203125,yes
7700,4.442787619,1.10E-05,no
7701,3.43967931,0.00063,no
7702,2.841433239,0.004672,no
7703,2.177454478,0.029906,no
7704,3.29830694,0.001041,no
7705,3.171243067,0.00161,no
7706,4.906544765,1.00E-06,no
7707,2.553920218,0.010943,no
7708,3.537296652,0.000441,no
7709,2.119972055,0.034493,no
7710,3.404792025,0.000715,no
7711,3.379392383,0.000782,no
7712,1.836911317,0.066807,yes
7713,4.557027115,7.00E-06,no
7714,5.055883253,1.00E-06,no
7715,3.391916791,0.000748,no
7716,4.243401299,2.60E-05,no
7717,2.10578377,0.035713,no
7718,4.278926208,2.20E-05,no
7719,3.022143803,0.002637,no
7720,4.85881085,2.00E-06,no
7721,3.514849758,0.000479,no
7722,3.652758546,0.000286,no
7723,4.508160393,8.00E-06,no
7724,1.077710683,0.281674,yes
7725,5.343604112,0,no
7726,4.92785651,1.00E-06,no
7727,3.625259761,0.000318,no
7728,3.39532883,0.000739,no
7729,2.175584914,0.030047,no
7730,2.293481677,0.022228,no
7731,2.189348037,0.029026,no
7732,3.993448783,7.50E-05,no
7733,1.185557308,0.236351,yes
7734,2.948506915,0.00334,no
7735,3.803645526,0.00016,no
7736,3.852143981,0.000132,no
7737,5.804789701,0,no
7738,4.417362058,1.20E-05,no
7739,3.18973089,0.001512,no
7740,3.267177661,0.00116,no
7741,2.155582958,0.031585,no
7742,4.240923479,2.60E-05,no
7743,4.496879445,9.00E-06,no
7744,4.257438583,2.50E-05,no
7745,3.980617869,7.90E-05,no
7746,0.848153794,0.396752,yes
7747,3.040700702,0.002482,no
7748,4.401329679,1.30E-05,no
7749,2.932195153,0.003518,no
7750,3.594428844,0.000357,no
7751,3.577431763,0.00038,no
7752,4.30686981,2.00E-05,no
7753,4.15815959,3.80E-05,no
7754,4.235568404,2.70E-05,no
7755,2.76499652,0.005899,no
7756,1.712570226,0.087402,yes
7757,4.208881016,3.00E-05,no
7758,3.94216343,9.20E-05,no
7759,3.459404516,0.000587,no
7760,3.56226627,0.000402,no
7761,2.26955708,0.023653,no
7762,4.053021344,5.80E-05,no
7763,4.621896963,5.00E-06,no
7764,3.787756588,0.00017,no
7765,3.961537267,8.50E-05,no
7766,4.960652058,1.00E-06,no
7767,4.368746723,1.50E-05,no
7768,3.827711502,0.000145,no
7769,2.150181338,0.032012,no
7770,3.018272895,0.00267,no
7771,3.619211941,0.000325,no
7772,4.779726764,2.00E-06,no
7773,3.858140198,0.000129,no
7774,4.571844218,6.00E-06,no
7775,2.821847026,0.004962,no
7776,5.461869764,0,no
7777,2.280782411,0.022975,no
7778,2.354173606,0.018944,no
7779,4.480379101,9.00E-06,no
7780,1.474186427,0.141051,yes
7781,3.227342409,0.00133,no
7782,2.960214898,0.003218,no
7783,3.3096904,0.001,no
7784,1.462390573,0.144253,yes
7785,3.285699276,0.001088,no
7786,3.302655784,0.001025,no
7787,3.169544938,0.001619,no
7788,3.209906314,0.001412,no
7789,1.633272925,0.103031,yes
7790,4.290340033,2.10E-05,no
7791,4.304129533,2.00E-05,no
7792,3.794095985,0.000166,no
7793,4.87869415,1.00E-06,no
7794,5.343994565,0,no
7795,5.23872219,0,no
7796,2.849123901,0.004562,no
7797,3.824224857,0.000147,no
7798,3.144477679,0.001761,no
7799,4.271474939,2.30E-05,no
7800,2.608175532,0.009371,no
7801,3.803089778,0.00016,no
7802,5.183677938,0,no
7803,4.978731669,1.00E-06,no
7804,2.635675242,0.008654,no
7805,1.538946783,0.12444,yes
7806,2.467525267,0.013934,no
7807,3.398921785,0.00073,no
7808,3.108671648,0.001985,no
7809,3.938542591,9.30E-05,no
7810,4.072605623,5.40E-05,no
7811,1.480434052,0.139377,yes
7812,3.38410494,0.000769,no
7813,5.283422857,0,no
7814,2.273345903,0.023422,no
7815,2.872955204,0.004237,no
7816,3.625786782,0.000317,no
7817,4.956952595,1.00E-06,no
7818,4.297448976,2.10E-05,no
7819,1.649932517,0.099575,yes
7820,2.748686122,0.006196,no
7821,4.380224615,1.40E-05,no
7822,3.994517718,7.40E-05,no
7823,3.385810884,0.000765,no
7824,3.370121047,0.000809,no
7825,3.362026152,0.000832,no
7826,4.266551278,2.40E-05,no
7827,2.035791231,0.04229,no
7828,3.633579298,0.000308,no
7829,3.462918925,0.000579,no
7830,3.141091549,0.001781,no
7831,4.216168862,2.90E-05,no
7832,4.72632649,3.00E-06,no
7833,2.837389356,0.00473,no
7834,1.139295679,0.255117,yes
7835,4.533966368,7.00E-06,no
7836,3.329639396,0.000933,no
7837,4.644187565,4.00E-06,no
7838,3.090995092,0.002104,no
7839,2.980959613,0.003011,no
7840,4.466838509,1.00E-05,no
7841,4.73061334,3.00E-06,no
7842,3.809174291,0.000156,no
7843,3.292029846,0.001064,no
7844,3.45637384,0.000593,no
7845,3.927647361,9.80E-05,no
7846,4.41108825,1.30E-05,no
7847,2.182923345,0.029499,no
7848,2.018814997,0.044031,no
7849,3.190838382,0.001506,no
7850,4.481470798,9.00E-06,no
7851,2.930962181,0.003531,no
7852,4.182894022,3.40E-05,no
7853,2.958282041,0.003238,no
7854,2.625610757,0.00891,no
7855,4.272458928,2.30E-05,no
7856,5.554187041,0,no
7857,2.283012711,0.022842,no
7858,3.308830548,0.001003,no
7859,2.465143207,0.014025,no
7860,1.901577244,0.057792,yes
7861,2.796960435,0.005354,no
7862,3.853367283,0.000131,no
7863,4.738229137,3.00E-06,no
7864,4.405257486,1.30E-05,no
7865,3.389139144,0.000756,no
7866,2.842430507,0.004657,no
7867,3.504782936,0.000497,no
7868,1.723616854,0.085385,yes
7869,2.769854348,0.005813,no
7870,2.159920885,0.031246,no
7871,2.880287277,0.004141,no
7872,4.561789396,6.00E-06,no
7873,4.119112675,4.40E-05,no
7874,3.61179124,0.000334,no
7875,2.459459503,0.014247,no
7876,2.336086286,0.019875,no
7877,2.539108226,0.011411,no
7878,4.359693865,1.60E-05,no
7879,3.022131387,0.002637,no
7880,3.008650608,0.002754,no
7881,5.039496714,1.00E-06,no
7882,4.476095889,9.00E-06,no
7883,3.558155363,0.000408,no
7884,2.726335334,0.006625,no
7885,4.725644003,3.00E-06,no
7886,3.43896193,0.000632,no
7887,2.635751377,0.008652,no
7888,3.448767862,0.00061,no
7889,3.201245603,0.001454,no
7890,3.013501947,0.002711,no
7891,1.666568699,0.096217,yes
7892,3.524084641,0.000463,no
7893,4.246674423,2.60E-05,no
7894,1.340187374,0.180784,yes
7895,3.830079183,0.000144,no
7896,3.915533343,0.000103,no
7897,3.029660162,0.002573,no
7898,5.746357632,0,no
7899,2.889882109,0.004019,no
7900,3.409295945,0.000703,no
7901,3.304536101,0.001018,no
7902,3.56899461,0.000392,no
7903,3.457314597,0.000591,no
7904,1.751868272,0.0804,yes
7905,3.504718648,0.000498,no
7906,3.574694334,0.000384,no
7907,5.408312466,0,no
7908,2.298868375,0.021917,no
7909,2.91297511,0.003738,no
7910,2.613998896,0.009214,no
7911,1.872084265,0.061769,yes
7912,4.26274873,2.40E-05,no
7913,2.737286811,0.006412,no
7914,3.478566046,0.000547,no
7915,3.275320354,0.001127,no
7916,4.74022908,3.00E-06,no
7917,2.956105552,0.00326,no
7918,3.891581908,0.000113,no
7919,2.78930096,0.005481,no
7920,2.893706769,0.003971,no
7921,3.464871551,0.000575,no
7922,2.562216879,0.010688,no
7923,2.917423881,0.003686,no
7924,5.317033599,0,no
7925,1.703783366,0.089033,yes
7926,4.287809533,2.20E-05,no
7927,1.966151612,0.049825,no
7928,3.881327315,0.000118,no
7929,1.454588873,0.146401,yes
7930,3.308426622,0.001005,no
7931,2.496605539,0.012855,no
7932,5.52354686,0,no
7933,1.555594957,0.120427,yes
7934,4.042375711,6.10E-05,no
7935,2.755160746,0.006077,no
7936,1.889697626,0.059368,yes
7937,2.932081792,0.003519,no
7938,3.178308156,0.001572,no
7939,3.123140946,0.001891,no
7940,4.490240579,9.00E-06,no
7941,3.265921427,0.001165,no
7942,2.076425924,0.038357,no
7943,3.054290372,0.002374,no
7944,5.028464235,1.00E-06,no
7945,2.841957151,0.004664,no
7946,2.284713785,0.022741,no
7947,4.261149779,2.40E-05,no
7948,2.940220689,0.003429,no
7949,3.783552723,0.000173,no
7950,3.392857615,0.000746,no
7951,2.335520754,0.019905,no
7952,4.747514217,3.00E-06,no
7953,2.652713363,0.008235,no
7954,1.462331977,0.144269,yes
7955,3.119207626,0.001916,no
7956,3.619282575,0.000325,no
7957,5.376158237,0,no
7958,2.568324583,0.010504,no
7959,1.617626147,0.106364,yes
7960,1.848318045,0.065137,yes
7961,4.081637811,5.20E-05,no
7962,2.903922517,0.003846,no
7963,4.759669093,3.00E-06,no
7964,4.140049477,4.10E-05,no
7965,3.026052483,0.002603,no
7966,3.339310825,0.000902,no
7967,3.610109776,0.000336,no
7968,4.272867543,2.30E-05,no
7969,3.909771676,0.000105,no
7970,2.781318504,0.005615,no
7971,4.154408579,3.80E-05,no
7972,2.50437583,0.012579,no
7973,2.81824626,0.005017,no
7974,2.774620113,0.00573,no
7975,4.238042379,2.70E-05,no
7976,3.75401094,0.000194,no
7977,2.839456974,0.0047,no
7978,4.142899035,4.00E-05,no
7979,3.366063793,0.00082,no
7980,3.309907014,0.001,no
7981,1.866729319,0.062515,yes
7982,4.603831237,5.00E-06,no
7983,3.448019224,0.000612,no
7984,2.951432517,0.003309,no
7985,4.532071354,7.00E-06,no
7986,2.57044236,0.010441,no
7987,1.506745437,0.132497,yes
7988,4.089740813,5.00E-05,no
7989,1.680594621,0.093456,yes
7990,3.447254213,0.000613,no
7991,3.634667719,0.000307,no
7992,2.934368002,0.003493,no
7993,4.126743576,4.30E-05,no
7994,5.389390181,0,no
7995,2.676026626,0.007691,no
7996,2.372232476,0.018053,no
7997,3.318231479,0.000971,no
7998,4.018103932,6.80E-05,no
7999,4.788297165,2.00E-06,no
8000,1.548941073,0.122019,yes
8001,1.552242434,0.121227,yes
8002,3.421452385,0.000673,no
8003,3.209387101,0.001414,no
8004,4.957780822,1.00E-06,no
8005,2.865201332,0.00434,no
8006,2.774669496,0.005729,no
8007,3.746696758,0.0002,no
8008,1.847403311,0.06527,yes
8009,3.318417877,0.00097,no
8010,4.947382296,1.00E-06,no
8011,3.615670649,0.000329,no
8012,3.251162169,0.001226,no
8013,3.68821985,0.00025,no
8014,3.92718067,9.80E-05,no
8015,1.019307275,0.308542,yes
8016,4.102530758,4.80E-05,no
8017,1.940363383,0.052889,yes
8018,4.477734329,9.00E-06,no
8019,4.537559733,7.00E-06,no
8020,5.409524051,0,no
8021,3.639112666,0.000302,no
8022,2.444872364,0.014829,no
8023,4.350221431,1.60E-05,no
8024,3.066053683,0.002285,no
8025,4.55486586,7.00E-06,no
8026,4.223815842,2.80E-05,no
8027,3.37933037,0.000782,no
8028,0.483133378,0.629209,yes
8029,2.801576788,0.005279,no
8030,1.523448952,0.128269,yes
8031,4.285139692,2.20E-05,no
8032,3.157103932,0.001688,no
8033,3.8387939,0.000139,no
8034,3.785239094,0.000172,no
8035,4.771248708,2.00E-06,no
8036,3.992594747,7.50E-05,no
8037,1.950863201,0.051623,yes
8038,4.282593711,2.20E-05,no
8039,3.808023914,0.000157,no
8040,4.280944986,2.20E-05,no
8041,3.060345814,0.002328,no
8042,3.592592661,0.000359,no
8043,2.799931695,0.005306,no
8044,2.660948809,0.008039,no
8045,2.078980511,0.03812,no
8046,4.486879511,9.00E-06,no
8047,3.495889352,0.000514,no
8048,4.862655331,2.00E-06,no
8049,3.499731231,0.000507,no
8050,3.315443689,0.00098,no
8051,3.686863119,0.000251,no
8052,1.827186961,0.068258,yes
8053,1.992327059,0.04687,no
8054,3.734460835,0.000209,no
8055,3.331075196,0.000928,no
8056,3.775216869,0.000179,no
8057,3.959487151,8.60E-05,no
8058,3.819690068,0.00015,no
8059,3.640252171,0.0003,no
8060,3.818282609,0.000151,no
8061,2.103945911,0.035874,no
8062,4.122663273,4.40E-05,no
8063,3.046097023,0.002439,no
8064,4.288983641,2.10E-05,no
8065,4.024231055,6.60E-05,no
8066,3.356097617,0.00085,no
8067,3.583011366,0.000372,no
8068,1.320703668,0.187195,yes
8069,4.135089469,4.20E-05,no
8070,2.260147333,0.024235,no
8071,3.06963385,0.002258,no
8072,3.035343797,0.002526,no
8073,3.585658497,0.000369,no
8074,3.252168536,0.001221,no
8075,4.243349409,2.60E-05,no
8076,3.720514768,0.000221,no
8077,4.502462166,8.00E-06,no
8078,4.975805925,1.00E-06,no
8079,3.583100967,0.000372,no
8080,4.187883563,3.30E-05,no
8081,5.167997358,0,no
8082,3.535283289,0.000445,no
8083,5.085139277,1.00E-06,no
8084,1.178990979,0.238954,yes
8085,4.624284524,5.00E-06,no
8086,4.941574001,1.00E-06,no
8087,1.915306904,0.056015,yes
8088,4.483090208,9.00E-06,no
8089,3.896992266,0.00011,no
8090,3.927961311,9.80E-05,no
8091,3.079140385,0.002188,no
8092,5.061673492,1.00E-06,no
8093,3.943223849,9.20E-05,no
8094,3.683199689,0.000255,no
8095,4.516824435,8.00E-06,no
8096,1.407440102,0.159908,yes
8097,4.069293191,5.50E-05,no
8098,3.590324244,0.000362,no
8099,3.90901922,0.000105,no
8100,2.008401906,0.045129,no
8101,4.002358291,7.20E-05,no
8102,3.419506183,0.000678,no
8103,4.24772226,2.60E-05,no
8104,3.319363836,0.000967,no
8105,2.52659028,0.01182,no
8106,2.085853425,0.03749,no
8107,3.64687619,0.000293,no
8108,1.799753173,0.072493,yes
8109,2.921133573,0.003643,no
8110,3.050099644,0.002407,no
8111,3.492399917,0.00052,no
8112,4.400340267,1.30E-05,no
8113,1.953281884,0.051335,yes
8114,4.119154438,4.40E-05,no
8115,2.802511473,0.005264,no
8116,3.565160286,0.000398,no
8117,1.991163635,0.046998,no
8118,3.847800513,0.000134,no
8119,0.790318809,0.42971,yes
8120,1.484232782,0.138367,yes
8121,3.192796216,0.001496,no
8122,3.626735819,0.000316,no
8123,2.908258194,0.003794,no
8124,4.939141252,1.00E-06,no
8125,2.968879972,0.00313,no
8126,4.405018968,1.30E-05,no
8127,4.024031685,6.60E-05,no
8128,3.465591807,0.000574,no
8129,2.033356788,0.042536,no
8130,2.495403218,0.012898,no
8131,3.62290782,0.000321,no
8132,3.526073333,0.00046,no
8133,2.705836551,0.007042,no
8134,3.206503895,0.001428,no
8135,4.623012044,5.00E-06,no
8136,2.324641942,0.020484,no
8137,4.410951872,1.30E-05,no
8138,0.617911218,0.536911,yes
8139,3.828747593,0.000145,no
8140,5.501074126,0,no
8141,4.998730837,1.00E-06,no
8142,4.437538168,1.10E-05,no
8143,3.366676122,0.000818,no
8144,3.095367461,0.002074,no
8145,2.022883691,0.043608,no
8146,2.673524066,0.007747,no
8147,3.842509442,0.000137,no
8148,3.445908536,0.000616,no
8149,3.045197753,0.002446,no
8150,2.809380344,0.005155,no
8151,3.298526872,0.00104,no
8152,4.282914441,2.20E-05,no
8153,2.850687229,0.00454,no
8154,3.516205089,0.000477,no
8155,2.971210742,0.003107,no
8156,1.998504775,0.046194,no
8157,2.678721557,0.00763,no
8158,2.852371125,0.004516,no
8159,3.206543817,0.001428,no
8160,2.576397327,0.010265,no
8161,4.761659229,3.00E-06,no
8162,3.74350496,0.000202,no
8163,2.960832382,0.003212,no
8164,2.919242742,0.003665,no
8165,3.079844166,0.002183,no
8166,3.252370837,0.001221,no
8167,1.838167917,0.066621,yes
8168,1.783258552,0.075141,yes
8169,2.527273382,0.011797,no
8170,4.208999149,3.00E-05,no
8171,4.470567122,1.00E-05,no
8172,3.470270078,0.000564,no
8173,4.430200278,1.20E-05,no
8174,2.543126641,0.011282,no
8175,4.363698357,1.50E-05,no
8176,1.640090369,0.101605,yes
8177,4.231825986,2.80E-05,no
8178,1.866101034,0.062603,yes
8179,3.104490501,0.002012,no
8180,1.964118543,0.050061,yes
8181,3.450064745,0.000607,no
8182,1.703667371,0.089055,yes
8183,4.805448251,2.00E-06,no
8184,2.328203944,0.020293,no
8185,3.738175416,0.000206,no
8186,1.301341327,0.193732,yes
8187,3.185357051,0.001535,no
8188,3.198274898,0.001469,no
8189,3.979571149,7.90E-05,no
8190,3.82813228,0.000145,no
8191,4.926699652,1.00E-06,no
8192,4.718838414,3.00E-06,no
8193,4.334407214,1.80E-05,no
8194,3.779262382,0.000176,no
8195,3.226903721,0.001332,no
8196,3.414266425,0.000691,no
8197,1.671233137,0.095291,yes
8198,4.789978975,2.00E-06,no
8199,1.558978143,0.119624,yes
8200,3.567362315,0.000395,no
8201,2.71407642,0.006872,no
8202,4.626255223,5.00E-06,no
8203,4.341047416,1.70E-05,no
8204,2.227331244,0.026363,no
8205,2.404577085,0.016548,no
8206,4.277633525,2.30E-05,no
8207,4.147751547,3.90E-05,no
8208,4.406591472,1.30E-05,no
8209,3.927702843,9.80E-05,no
8210,2.832270412,0.004805,no
8211,3.61463721,0.000331,no
8212,2.103322719,0.035929,no
8213,4.485884558,9.00E-06,no
8214,2.785227987,0.005549,no
8215,1.652015867,0.099149,yes
8216,3.765655179,0.000186,no
8217,3.762259364,0.000188,no
8218,3.612280105,0.000334,no
8219,2.159087634,0.031311,no
8220,3.506444455,0.000494,no
8221,1.901200066,0.057841,yes
8222,1.855984436,0.064035,yes
8223,2.746472568,0.006238,no
8224,3.580595214,0.000376,no
8225,3.130303429,0.001847,no
8226,4.661860511,4.00E-06,no
8227,3.634733383,0.000307,no
8228,5.238503449,0,no
8229,2.818459431,0.005014,no
8230,1.483462051,0.138572,yes
8231,4.903072924,1.00E-06,no
8232,3.936063378,9.40E-05,no
8233,4.587211611,6.00E-06,no
8234,3.335734253,0.000913,no
8235,3.655525165,0.000283,no
8236,4.252024711,2.50E-05,no
8237,2.171700036,0.03034,no
8238,2.278432472,0.023115,no
8239,1.429611031,0.153443,yes
8240,3.251344346,0.001225,no
8241,1.391630528,0.164643,yes
8242,3.529332999,0.000454,no
8243,1.442069907,0.149899,yes
8244,3.622495531,0.000321,no
8245,2.63530831,0.008663,no
8246,1.748837417,0.080923,yes
8247,2.725801753,0.006636,no
8248,4.504563717,8.00E-06,no
8249,2.368598209,0.018229,no
8250,3.1392507,0.001792,no
8251,3.64538285,0.000294,no
8252,3.861009956,0.000127,no
8253,3.471843071,0.000561,no
8254,5.360011502,0,no
8255,4.142240291,4.00E-05,no
8256,2.43349092,0.015298,no
8257,4.361877327,1.60E-05,no
8258,4.931323762,1.00E-06,no
8259,3.229195336,0.001322,no
8260,2.631127833,0.008769,no
8261,4.564013196,6.00E-06,no
8262,3.781451782,0.000174,no
8263,2.591032777,0.009844,no
8264,2.943660871,0.003392,no
8265,2.835809471,0.004753,no
8266,3.607624035,0.00034,no
8267,3.576755713,0.000381,no
8268,3.374120492,0.000797,no
8269,5.30994798,0,no
8270,2.031778313,0.042696,no
8271,4.328905218,1.80E-05,no
8272,2.380047162,0.017678,no
8273,1.186644988,0.235922,yes
8274,1.895724469,0.058564,yes
8275,3.397321656,0.000734,no
8276,3.748340585,0.000198,no
8277,5.119301139,0,no
8278,4.956855275,1.00E-06,no
8279,3.528780218,0.000455,no
8280,2.580830524,0.010136,no
8281,3.298559324,0.00104,no
8282,4.12375641,4.40E-05,no
8283,2.383100918,0.017534,no
8284,3.855668947,0.00013,no
8285,2.193822985,0.0287,no
8286,3.987062979,7.70E-05,no
8287,3.325089995,0.000948,no
8288,4.682076327,4.00E-06,no
8289,5.15066068,0,no
8290,1.772237089,0.076955,yes
8291,4.006787158,7.10E-05,no
8292,3.414456239,0.00069,no
8293,4.228880493,2.80E-05,no
8294,5.382950419,0,no
8295,3.774426418,0.000179,no
8296,3.864592642,0.000126,no
8297,3.54964249,0.000422,no
8298,4.664521896,4.00E-06,no
8299,3.499663392,0.000507,no
8300,5.359778467,0,no
8301,2.159267371,0.031297,no
8302,4.117956675,4.50E-05,no
8303,2.36522317,0.018394,no
8304,3.698355518,0.000241,no
8305,4.310998258,2.00E-05,no
8306,3.293946515,0.001057,no
8307,1.618973012,0.106074,yes
8308,2.666615969,0.007906,no
8309,4.556951806,7.00E-06,no
8310,2.332915252,0.020042,no
8311,2.009904567,0.04497,no
8312,4.154152728,3.80E-05,no
8313,4.169355985,3.60E-05,no
8314,3.070616713,0.002251,no
8315,2.111694122,0.0352,no
8316,1.843794104,0.065795,yes
8317,5.881153444,0,no
8318,3.780062703,0.000175,no
8319,2.632173836,0.008742,no
8320,3.869258933,0.000123,no
8321,4.38136373,1.40E-05,no
8322,2.836869084,0.004738,no
8323,3.327960694,0.000938,no
8324,2.526945752,0.011808,no
8325,3.241053346,0.001269,no
8326,1.094551044,0.274232,yes
8327,4.044340251,6.10E-05,no
8328,2.749954287,0.006173,no
8329,3.800676878,0.000162,no
8330,1.154129355,0.24899,yes
8331,3.141394329,0.001779,no
8332,1.791112287,0.07387,yes
8333,3.321549669,0.00096,no
8334,4.50146599,8.00E-06,no
8335,2.707660649,0.007004,no
8336,3.808148353,0.000157,no
8337,4.42222946,1.20E-05,no
8338,2.055647342,0.040327,no
8339,2.750920719,0.006155,no
8340,3.885293308,0.000116,no
8341,0.925459522,0.355166,yes
8342,4.505387095,8.00E-06,no
8343,3.916623234,0.000102,no
8344,3.985821072,7.70E-05,no
8345,3.381099663,0.000778,no
8346,3.808200153,0.000157,no
8347,4.695572316,3.00E-06,no
8348,3.658833307,0.00028,no
8349,4.504522759,8.00E-06,no
8350,3.335876107,0.000913,no
8351,3.586627118,0.000367,no
8352,3.902654473,0.000108,no
8353,1.560913445,0.119167,yes
8354,3.78535948,0.000172,no
8355,3.144029071,0.001764,no
8356,3.731076104,0.000212,no
8357,1.433224593,0.152409,yes
8358,3.106084374,0.002002,no
8359,4.135173552,4.10E-05,no
8360,2.370406149,0.018141,no
8361,2.173942443,0.03017,no
8362,2.935781574,0.003478,no
8363,3.956196045,8.70E-05,no
8364,3.913360385,0.000103,no
8365,1.242033743,0.214797,yes
8366,4.740706707,3.00E-06,no
8367,3.331336722,0.000927,no
8368,2.308439392,0.021375,no
8369,2.111251425,0.035239,no
8370,1.770089897,0.077312,yes
8371,0.709895199,0.478095,yes
8372,1.468625547,0.142553,yes
8373,2.077842121,0.038226,no
8374,3.219878537,0.001365,no
8375,1.258012404,0.208965,yes
8376,4.716865028,3.00E-06,no
8377,1.488795031,0.137162,yes
8378,1.559543397,0.119491,yes
8379,2.297135536,0.022017,no
8380,5.237282531,0,no
8381,2.42344068,0.015723,no
8382,4.883243926,1.00E-06,no
8383,4.025478903,6.60E-05,no
8384,3.160077043,0.001671,no
8385,2.247483232,0.025037,no
8386,4.073969974,5.40E-05,no
